id,fecha,tc,cpi,des,x,res,manofac,m,act_ter,c,fbkf,bc,oil,x_oil,mexbol,ai,tc Indexado,cpi Indexado,des Indexado,x Indexado,res Indexado,manofac Indexado,m Indexado,act_ter Indexado,c Indexado,fbkf Indexado,bc Indexado,oil Indexado,x_oil Indexado,mexbol Indexado,ai Indexado,Der. Num. tc,Der. Num. cpi,Der. Num. des,Der. Num. x,Der. Num. res,Der. Num. manofac,Der. Num. m,Der. Num. act_ter,Der. Num. c,Der. Num. fbkf,Der. Num. bc,Der. Num. oil,Der. Num. x_oil,Der. Num. mexbol,Der. Num. ai,Suav. 0.8 tc,Suav. 0.8 tc,Suav. 0.8 cpi,Suav. 0.8 cpi,Suav. 0.8 des,Suav. 0.8 des,Suav. 0.8 x,Suav. 0.8 x,Suav. 0.8 res,Suav. 0.8 res,Suav. 0.8 manofac,Suav. 0.8 manofac,Suav. 0.8 m,Suav. 0.8 m,Suav. 0.8 act_ter,Suav. 0.8 act_ter,Suav. 0.8 c,Suav. 0.8 c,Suav. 0.8 fbkf,Suav. 0.8 fbkf,Suav. 0.8 bc,Suav. 0.8 bc,Suav. 0.8 oil,Suav. 0.8 oil,Suav. 0.8 x_oil,Suav. 0.8 x_oil,Suav. 0.8 mexbol,Suav. 0.8 mexbol,Suav. 0.8 ai,Suav. 0.8 ai,DN. Suavizada al 0.8 tc,DN. Suavizada al 0.8 cpi,DN. Suavizada al 0.8 des,DN. Suavizada al 0.8 x,DN. Suavizada al 0.8 res,DN. Suavizada al 0.8 manofac,DN. Suavizada al 0.8 m,DN. Suavizada al 0.8 act_ter,DN. Suavizada al 0.8 c,DN. Suavizada al 0.8 fbkf,DN. Suavizada al 0.8 bc,DN. Suavizada al 0.8 oil,DN. Suavizada al 0.8 x_oil,DN. Suavizada al 0.8 mexbol,DN. Suavizada al 0.8 ai,Cambio de signo tc Indexado,Cambio de signo cpi Indexado,Cambio de signo des Indexado,Cambio de signo x Indexado,Cambio de signo res Indexado,Cambio de signo manofac Indexado,Cambio de signo m Indexado,Cambio de signo act_ter Indexado,Cambio de signo c Indexado,Cambio de signo fbkf Indexado,Cambio de signo bc Indexado,Cambio de signo oil Indexado,Cambio de signo x_oil Indexado,Cambio de signo mexbol Indexado,Cambio de signo ai Indexado,Ciclo tc,Ciclo cpi,Ciclo des,Ciclo x,Ciclo res,Ciclo manofac,Ciclo m,Ciclo act_ter,Ciclo c,Ciclo fbkf,Ciclo bc,Ciclo oil,Ciclo x_oil,Ciclo mexbol,Ciclo ai,Cambio de signo tc,Cambio de signo cpi,Cambio de signo des,Cambio de signo x,Cambio de signo res,Cambio de signo manofac,Cambio de signo m,Cambio de signo act_ter,Cambio de signo c,Cambio de signo fbkf,Cambio de signo bc,Cambio de signo oil,Cambio de signo x_oil,Cambio de signo mexbol,Cambio de signo ai
21,01/09/1996,7.5441,30.93136134,7.5,8384909076,17139599639,19.39077243,7742417410,61.17654059,61.5677185,56.71009014,641.9002099,2862,1110.652,3236.32,74.89585803,0.312000099,0.244463843,0.6,0.208710077,0.087448689,0.710526688,0.195041018,0.513712946,0.519128578,0.505224737,0.10062299,0.828364689,0.187235127,0.063196439,0.706394931,-0.001526067,0.003501676,-0.004,0.005504194,-0.002041928,0.009577374,0.004314343,0.003292513,0.002862049,0.003586418,0.007749484,-0.001447178,0.016988525,0.002236652,-0.00072291,0.303432832,0.305146285,0.222021099,0.226509648,0.589595486,0.591676389,0.188399002,0.192461217,0.083692745,0.084443934,0.765584917,0.754573271,0.176774319,0.180427659,0.497604312,0.500826038,0.500986096,0.504614592,0.460440777,0.469397569,0.08650562,0.089329094,0.804497576,0.809270999,0.149856683,0.157332372,0.058587388,0.059509199,0.680325991,0.685539779,0.001773581,0.004568719,0.002341016,0.003666045,0.001043075,0.00247336,0.00384181,0.003272164,0.003604021,0.009264602,-0.000843583,0.004212358,0.005037703,0.001205825,0.005569602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0,0,1,2,2,0,0
22,01/10/1996,7.7345,31.31744052,7.4,8394556813,18294729891,20.20054681,8126467293,61.38325304,62.13980179,58.11092379,268.6720364,2858,1239.502,3213.33,76.20747084,0.319874441,0.247515193,0.592,0.208950221,0.093342329,0.740198858,0.204715707,0.515448756,0.523952287,0.517704629,0.04211649,0.827206946,0.208956824,0.062747508,0.718765664,0.004553388,0.003449268,-0.004,0.003735859,0.002154869,-0.044609762,0.005910131,0.002277019,0.004324005,0.009487104,-0.013173284,0.004052098,0.024350638,-0.000899621,0.007369003,0.305146285,0.308091916,0.226509648,0.230710757,0.591676389,0.591741111,0.192461217,0.195759018,0.084443934,0.086223613,0.754573271,0.751698389,0.180427659,0.185285269,0.500826038,0.503750582,0.504614592,0.508482131,0.469397569,0.479058981,0.089329094,0.079886573,0.809270999,0.812858188,0.157332372,0.167657262,0.059509199,0.060156861,0.685539779,0.692184956,0.002329542,0.004344829,0.001072812,0.003680008,0.001265434,-0.006943264,0.004255475,0.003073135,0.003748018,0.009309102,-0.003309523,0.004180306,0.00890029,0.000784736,0.005929483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,5,0,0,0,0,1,2,2,0,0
23,01/11/1996,7.9119,31.7919348,7.3,8557867748,18751386267,22.90354843,8084254448,61.72928056,62.87951303,57.89914615,473.1938644,2859,1017.409,3291.69,76.86128235,0.327211143,0.251265325,0.584,0.213015219,0.095672255,0.839243639,0.203652313,0.518354425,0.530189407,0.515817923,0.074176922,0.827496382,0.171516104,0.064277663,0.724932215,0.007605522,0.003400741,-0.008,0.002152571,0.004111783,0.064358475,0.004305648,0.00232074,0.005530415,0.005296593,-0.013223034,-0.000434153,-0.007859512,0.000540612,0.009268642,0.308091916,0.311915762,0.230710757,0.234821671,0.591741111,0.590192889,0.195759018,0.199210258,0.086223613,0.088113341,0.751698389,0.769207439,0.185285269,0.188958678,0.503750582,0.506671351,0.508482131,0.512823587,0.479058981,0.486410769,0.079886573,0.078744643,0.812858188,0.815785827,0.167657262,0.16842903,0.060156861,0.060981021,0.692184956,0.698734408,0.003384738,0.004156011,-0.00074175,0.00337452,0.001834704,0.007317084,0.004265509,0.002922656,0.004104497,0.0085066,-0.005292226,0.003257414,0.005548329,0.000735911,0.006597314,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,6,0,0,0,0,1,2,2,0,0
24,01/12/1996,7.8769,32.80985436,7.2,8578153697,19432723331,22.36147904,7680900401,62.10112582,63.03910024,62.11831227,895.9436617,2902,1135.449,3361.03,79.08548093,0.325763654,0.259310381,0.576,0.213520159,0.099148534,0.819380852,0.193491329,0.521476892,0.53153502,0.553406068,0.140446332,0.839942113,0.191415437,0.065631683,0.745910179,0.002944607,0.005897594,-0.008,0.002284969,0.002903103,0.039590997,-0.005612189,0.003014068,0.003791366,0.017850719,0.049164921,0.006367583,-0.008770694,0.001442088,0.013572258,0.311915762,0.31468534,0.234821671,0.239719413,0.590192889,0.587354311,0.199210258,0.202072238,0.088113341,0.09032038,0.769207439,0.779242121,0.188958678,0.189865208,0.506671351,0.509632459,0.512823587,0.516565873,0.486410769,0.499809829,0.078744643,0.091084981,0.815785827,0.820617084,0.16842903,0.173026312,0.060981021,0.061911154,0.698734408,0.708169562,0.003296712,0.004504328,-0.0021934,0.00315661,0.002048383,0.013771866,0.00228997,0.002940939,0.004041871,0.010375424,0.005599204,0.003879448,0.002684525,0.000877147,0.007992303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,6,0,0,0,0,2,2,2,0,0
25,01/01/1997,7.8289,33.65356346,7.1,8783686558,20314951456,20.5536355,8228193698,62.60004976,63.08235884,58.52113473,553.3382664,2939,1079.165,3647.17,77.24861393,0.323778526,0.265978577,0.568,0.21863611,0.103649788,0.753136916,0.20727832,0.525666467,0.531899769,0.521359159,0.086740197,0.85065123,0.181927009,0.071219211,0.728585409,-0.001716309,0.007356626,-0.008,0.002810446,0.003988767,-0.043053361,0.001813003,0.003656021,0.000855181,0.002770618,0.006281638,0.011577424,0.005205453,0.003470774,0.001826597,0.31468534,0.316503977,0.239719413,0.244971246,0.587354311,0.583483449,0.202072238,0.205385013,0.09032038,0.092986261,0.779242121,0.77402108,0.189865208,0.19334783,0.509632459,0.512839261,0.516565873,0.519632652,0.499809829,0.504119695,0.091084981,0.090216024,0.820617084,0.826623913,0.173026312,0.174806451,0.061911154,0.063772765,0.708169562,0.712252731,0.002294108,0.005074787,-0.00335472,0.003087377,0.00243646,0.002406821,0.002194576,0.003083955,0.003404533,0.008854463,0.005735691,0.005419043,0.00318871,0.001395872,0.006759162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,6,0,0,0,0,2,2,2,0,0
26,01/02/1997,7.8023,34.21909252,7,8650849228,21317011271,21.54901543,8266208933,62.79285666,63.94622974,57.83597053,384.5055644,2968,910.936,3840.98,77.74969323,0.322678434,0.270448196,0.56,0.215329635,0.10876244,0.789610142,0.20823597,0.527285509,0.539183782,0.515255097,0.060274321,0.859044863,0.15356675,0.075003788,0.733311436,-0.00154261,0.005568907,-0.008,0.000904738,0.004806953,-0.014885355,0.007372321,0.002904308,0.003824381,-0.019075485,-0.040086005,0.009551375,-0.018924344,0.004686053,-0.006299371,0.316503977,0.317738869,0.244971246,0.250066636,0.583483449,0.578786759,0.205385013,0.207373937,0.092986261,0.096141497,0.77402108,0.777138893,0.19334783,0.196325458,0.512839261,0.51572851,0.519632652,0.523542878,0.504119695,0.506346776,0.090216024,0.084227684,0.826623913,0.833108103,0.174806451,0.170558511,0.063772765,0.06601897,0.712252731,0.716464472,0.001526764,0.005173611,-0.004283776,0.002650849,0.002910559,-0.001051614,0.003230125,0.003048026,0.003488503,0.003268473,-0.003428649,0.006245509,-0.0012339,0.002053908,0.004147455,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,4,1,1,1,1,2,1,2,1,1,0,0,1,0,0,7,0,0,0,0,3,2,3,0,0
27,01/03/1997,7.9562,34.64495849,6.9,8845567887,21055950757,20.52829791,8609345408,63.00323713,63.47606358,56.38914323,237.262813,2969,973.573,3747.98,77.78362543,0.329043251,0.273813998,0.552,0.220176407,0.107430472,0.752208483,0.21688,0.52905212,0.535219421,0.502365452,0.037192843,0.859334298,0.164126175,0.073187754,0.733631474,0.002632363,0.003917711,-0.008,0.000770149,0.001890342,-0.000464217,0.00480084,0.001692827,0.001659826,-0.009496854,-0.024773677,0.004341534,-0.008900417,0.000984271,0.002523033,0.317738869,0.319999745,0.250066636,0.254816108,0.578786759,0.573429407,0.207373937,0.209934431,0.096141497,0.098399292,0.777138893,0.772152811,0.196325458,0.200436367,0.51572851,0.518393232,0.523542878,0.525878187,0.506346776,0.505550511,0.084227684,0.074820715,0.833108103,0.838353342,0.170558511,0.169272044,0.06601897,0.067452727,0.716464472,0.719897873,0.001747884,0.004922431,-0.005027021,0.002274709,0.002706515,-0.000934135,0.003544268,0.002776986,0.003122767,0.000715408,-0.007697654,0.005864714,-0.002767204,0.001839981,0.003822571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,2,1,2,1,1,0,0,1,0,0,7,0,0,0,0,3,2,3,0,0
28,01/04/1997,7.9059,35.019249,6.7,8913423862,22561053135,21.74995896,8772659227,63.55776321,64.90828366,60.50053522,142.379426,2947,961.923,3756.61,79.34621281,0.326963002,0.276772177,0.536,0.221865421,0.11510972,0.796973218,0.220994076,0.533708599,0.547295658,0.538993448,0.022319113,0.852966715,0.162162203,0.073356274,0.748369323,0.002142284,0.00316199,-0.012,0.003267893,0.00317364,0.003681538,0.006379053,0.003211545,0.004055938,0.011869175,-0.018977604,-0.003039074,0.004297727,-0.000823757,0.007528943,0.319999745,0.321392397,0.254816108,0.259207322,0.573429407,0.565943526,0.209934431,0.212320629,0.098399292,0.101741378,0.772152811,0.777116892,0.200436367,0.204547909,0.518393232,0.521456306,0.525878187,0.530161681,0.505550511,0.512239098,0.074820715,0.064320395,0.838353342,0.841276017,0.169272044,0.167850076,0.067452727,0.068633436,0.719897873,0.725592163,0.001826764,0.004570343,-0.006421617,0.002473346,0.00279994,-1.10E-05,0.004111225,0.002863898,0.003309401,0.002946161,-0.009953644,0.004083957,-0.001354218,0.001307233,0.004563845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,2,1,2,1,1,0,0,1,0,0,7,0,0,0,0,3,2,3,0,0
29,01/05/1997,7.9037,35.33885315,6.5,8841655828,24490272278,22.22461929,8736516120,63.88969423,64.75243334,62.69528718,107.4336469,2989,927.926,3968.81,80.12377671,0.326872017,0.279298146,0.52,0.220079032,0.124952872,0.814365967,0.220083587,0.536495897,0.545981554,0.558546282,0.016841083,0.86512301,0.156430946,0.077499957,0.755703069,-0.001085617,0.002742074,-0.016,-4.87E-05,0.0087612,0.031078742,0.001601793,0.003721888,0.005381067,0.028090415,-0.01017588,0.002894356,-0.003847615,0.002156102,0.011035797,0.321392397,0.322488321,0.259207322,0.263225487,0.565943526,0.556754821,0.212320629,0.21387231,0.101741378,0.106383677,0.777116892,0.784566707,0.204547909,0.207655044,0.521456306,0.524464224,0.530161681,0.533325656,0.512239098,0.521500535,0.064320395,0.054824533,0.841276017,0.846045415,0.167850076,0.16556625,0.068633436,0.07040674,0.725592163,0.731614344,0.001244288,0.004204689,-0.008337293,0.001968939,0.003992192,0.006206948,0.003609339,0.003035496,0.003723734,0.007975012,-0.009998091,0.003846037,-0.001852897,0.001477007,0.005858236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,2,1,2,1,1,0,0,1,0,0,8,0,0,0,0,3,2,3,0,0
30,01/06/1997,7.9498,35.65239923,6.4,9260191882,23774775337,20.14316221,9120485606,64.76312852,65.95758767,63.76013008,139.4437583,3007,865.621,4457.97,81.04276972,0.328778567,0.281776235,0.512,0.230496878,0.121302304,0.738096142,0.229756251,0.543830318,0.556143212,0.568032865,0.021858924,0.870332851,0.145927489,0.087051908,0.764370731,0.000907783,0.002502029,-0.012,0.004315728,0.003096292,-0.029438538,0.004381087,0.00506086,0.004423777,0.014519709,-0.000230095,0.008683068,-0.008117357,0.006847817,0.008000704,0.322488321,0.32374637,0.263225487,0.266935636,0.556754821,0.547803857,0.21387231,0.217197223,0.106383677,0.109367402,0.784566707,0.775272594,0.207655044,0.212075286,0.524464224,0.528337443,0.533325656,0.537889167,0.521500535,0.530807001,0.054824533,0.048231411,0.846045415,0.850902903,0.16556625,0.161638498,0.07040674,0.073735774,0.731614344,0.738165621,0.001176987,0.003864157,-0.009069835,0.002438297,0.003813012,-0.000922149,0.003763688,0.003440569,0.003863743,0.009283951,-0.008044492,0.004813443,-0.003105789,0.002551169,0.006286729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,0,0,1,0,0,9,0,0,0,0,3,2,3,0,0
31,01/07/1997,7.8679,35.96299813,6.2,9268513992,24565557106,20.53079858,9305130450,64.54551054,65.52551526,63.75512764,-36.8577246,3033,969.246,5067.83,81.0280376,0.325391442,0.284231032,0.496,0.230704025,0.125336986,0.752300114,0.234407681,0.542002932,0.55250005,0.567988299,-0.005777743,0.877858177,0.163396724,0.098960799,0.764231782,-0.000740287,0.002466443,-0.012,0.005312497,0.000192057,-0.031032926,0.007162047,0.002753517,0.003259248,0.004721008,-0.011309413,0.006367583,0.003482889,0.010730421,0.004264357,0.32374637,0.324075384,0.266935636,0.270394715,0.547803857,0.537443085,0.217197223,0.219898584,0.109367402,0.112561319,0.775272594,0.770678098,0.212075286,0.216541765,0.528337443,0.53107054,0.537889167,0.540811344,0.530807001,0.53824326,0.048231411,0.03742958,0.850902903,0.856293957,0.161638498,0.161990143,0.073735774,0.078780779,0.738165621,0.743378853,0.000793532,0.003584614,-0.009655868,0.003013137,0.003088821,-0.006944304,0.00444336,0.003303158,0.003742844,0.008371363,-0.008697476,0.005124271,-0.001788053,0.004187019,0.005882255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,0,0,1,0,0,9,0,0,0,0,3,2,3,0,0
32,01/08/1997,7.7818,36.28276601,6.1,9227344180,25841328004,17.97464056,9379819504,64.83371309,66.19265974,65.52270528,-152.9796748,3080,957.958,4648.41,82.10774005,0.321830619,0.286758295,0.488,0.229679261,0.131846152,0.658636053,0.23628919,0.544423032,0.5581253,0.583735478,-0.023980787,0.89146165,0.161493778,0.090770678,0.774415207,-0.003473974,0.00249103,-0.012,-0.000408809,0.005271924,-0.039730045,0.00326647,0.000296357,0.000991044,0.007851306,-0.022919856,0.010564399,0.007783144,0.001859385,0.005022238,0.324075384,0.323626431,0.270394715,0.273667431,0.537443085,0.527554468,0.219898584,0.221854719,0.112561319,0.116418285,0.770678098,0.748269689,0.216541765,0.22049125,0.53107054,0.533741039,0.540811344,0.544274135,0.53824326,0.547341704,0.03742958,0.025147507,0.856293957,0.863327496,0.161990143,0.16189087,0.078780779,0.081178759,0.743378853,0.749586124,-6.00E-05,0.003365897,-0.010124694,0.002328748,0.003525442,-0.013501452,0.004207982,0.002701798,0.003192484,0.008267351,-0.011541952,0.006212297,0.000126186,0.003721492,0.005710251,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,1,0,1,0,0,9,0,0,0,0,3,2,4,0,0
33,01/09/1997,7.7809,36.73466532,6.1,9348077075,26966245780,18.67067875,9531356612,65.16381222,66.21244233,65.71303411,-184.4023072,3105,970.372,5321.5,82.19994951,0.321793398,0.290329849,0.488,0.232684442,0.137585643,0.684140644,0.240106597,0.547194948,0.558292103,0.585431099,-0.028906536,0.89869754,0.163586546,0.103914277,0.775284898,-0.001799022,0.003049409,-0.004,0.000990209,0.006124328,-0.034079735,0.002849458,0.002596008,0.002896026,0.0087214,-0.011564396,0.010419682,9.49E-05,0.002476739,0.005526558,0.323626431,0.323259825,0.273667431,0.276999915,0.527554468,0.519643575,0.221854719,0.224020664,0.116418285,0.120651757,0.748269689,0.73544388,0.22049125,0.224414319,0.533741039,0.536431821,0.544274135,0.547077728,0.547341704,0.554959583,0.025147507,0.014336698,0.863327496,0.870401505,0.16189087,0.162230005,0.081178759,0.085725862,0.749586124,0.754725879,-0.00040778,0.0033026,-0.008899755,0.00206104,0.004045219,-0.017617109,0.003936277,0.00268064,0.003133192,0.008358161,-0.011546441,0.007053774,0.000119931,0.003472542,0.005673513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,1,0,1,0,0,9,0,0,0,0,3,2,4,0,0
34,01/10/1997,7.8708,37.02823613,6,9570565187,28102026852,19.91527068,9667123427,65.93305607,67.28624728,65.16709891,-96.88913439,3087,1033.453,4647.84,82.98463988,0.325511377,0.292650066,0.48,0.238222428,0.14338056,0.729745623,0.24352673,0.553654458,0.567346245,0.580567415,-0.015188146,0.893487699,0.174220822,0.090759548,0.782685859,0.001840379,0.002945885,-0.004,0.004271584,0.005767204,0.035554785,0.00361877,0.004615713,0.004610472,-0.001584031,0.00439632,0.001013025,0.006363522,-5.57E-06,0.004135326,0.323259825,0.323710135,0.276999915,0.280129945,0.519643575,0.51171486,0.224020664,0.226861017,0.120651757,0.125197518,0.73544388,0.734304229,0.224414319,0.228236801,0.536431821,0.539876348,0.547077728,0.551131432,0.554959583,0.560081149,0.014336698,0.008431729,0.870401505,0.875018743,0.162230005,0.164628168,0.085725862,0.086732599,0.754725879,0.760317875,4.19E-05,0.003231257,-0.007919804,0.002503149,0.004389616,-0.00698273,0.003872776,0.003067655,0.003428648,0.006369723,-0.008357889,0.005845624,0.001368649,0.00277692,0.005365875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,2,0,1,0,0,9,0,0,0,0,3,2,4,0,0
35,01/11/1997,8.2716,37.44247716,6.1,9840148149,27001689098,18.67828931,9960980917,66.61697931,67.78850191,65.9938744,-119.1305192,3085,1024.821,4974.57,83.11758337,0.342087197,0.29592399,0.488,0.24493266,0.13776648,0.684419514,0.250929361,0.559397513,0.571581171,0.587933078,-0.018674661,0.892908828,0.172765628,0.097139687,0.783939742,0.010146899,0.002797071,0,0.006124109,9.04E-05,0.000139435,0.005411382,0.006101283,0.006644534,0.00125099,0.005115937,-0.002894356,0.004589541,-0.003387295,0.004327422,0.323710135,0.327385547,0.280129945,0.283288754,0.51171486,0.506971888,0.226861017,0.230475345,0.125197518,0.12771131,0.734304229,0.724327286,0.228236801,0.232775313,0.539876348,0.543780581,0.551131432,0.555221379,0.560081149,0.565651535,0.008431729,0.003010451,0.875018743,0.87859676,0.164628168,0.16625566,0.086732599,0.088814017,0.760317875,0.765042248,0.002062861,0.00314442,-0.006335843,0.003227341,0.003529777,-0.005558297,0.004180497,0.00367438,0.004071826,0.005345976,-0.005663124,0.004097628,0.002012828,0.001544077,0.005158185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,2,0,1,0,0,9,0,0,0,0,3,2,4,0,0
36,01/12/1997,8.1271,37.96707331,6.1,9668707970,28797466856,17.84947764,9887045975,66.51642574,67.35976369,66.54128569,-218.2361084,3056,780.442,5229.35,83.25552685,0.336111134,0.300070099,0.488,0.240665315,0.146928795,0.654049769,0.249066849,0.558553142,0.567966122,0.592809913,-0.034210255,0.884515195,0.131567905,0.102114841,0.785240782,0.005299878,0.003710017,0.004,0.001221444,0.001774117,-0.037847927,0.00277006,0.002449342,0.000309939,0.006121249,-0.009511054,-0.004486252,-0.021326458,0.005677646,0.001277462,0.327385547,0.329130665,0.283288754,0.286645023,0.506971888,0.50317751,0.230475345,0.232513339,0.12771131,0.131554807,0.724327286,0.710271782,0.232775313,0.23603362,0.543780581,0.546735093,0.555221379,0.557770328,0.565651535,0.571083211,0.003010451,-0.00443369,0.87859676,0.879780447,0.16625566,0.159318109,0.088814017,0.091474182,0.765042248,0.769081955,0.002710265,0.003257539,-0.004268675,0.002826161,0.003178645,-0.012016223,0.00389841,0.003429373,0.003319448,0.005501031,-0.00643271,0.002380852,-0.00265503,0.002370791,0.00438204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,5,1,1,1,1,2,1,3,1,1,2,0,1,0,0,9,0,0,0,0,3,2,5,0,0
37,01/01/1998,8.2272,38.7930994,6.2,9588427977,29185545228,19.29902361,10268943580,66.97007483,67.70604643,66.3818325,-682.5785195,3085,802.547,4569.36,83.751115,0.340250953,0.306598539,0.496,0.238667054,0.148908826,0.70716478,0.25868732,0.562362534,0.57088592,0.591389359,-0.10699964,0.892908828,0.135294394,0.089227049,0.789915019,-0.000918122,0.005337274,0.004,-0.003132803,0.005571173,0.011372633,0.003878979,0.001482511,-0.000347625,0.001728141,-0.044162489,0,-0.018735617,-0.003956319,0.002987639,0.329130665,0.331354723,0.286645023,0.290635726,0.50317751,0.501742008,0.232513339,0.233744082,0.131554807,0.135025611,0.710271782,0.709650382,0.23603362,0.24056436,0.546735093,0.549860582,0.557770328,0.560393446,0.571083211,0.57514444,-0.00443369,-0.02494688,0.879780447,0.882406123,0.159318109,0.154513366,0.091474182,0.091024755,0.769081955,0.773248568,0.001984588,0.003673486,-0.00261494,0.001634368,0.00365715,-0.007338452,0.003894523,0.00304,0.002586033,0.004746453,-0.013978666,0.001904682,-0.005871147,0.001105369,0.00410316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,2,1,3,1,1,2,0,1,0,0,9,0,0,0,0,3,2,5,0,0
38,01/02/1998,8.5021,39.47225821,6.3,9601203126,29047310263,19.57350993,10275551370,67.02411309,68.55630946,68.17102752,-674.6680311,3141,567.639,4784.45,85.3087921,0.351619947,0.311966223,0.504,0.238985042,0.148203532,0.71722265,0.258853778,0.562816306,0.578055194,0.607329126,-0.105759608,0.909117221,0.095693305,0.093427166,0.804606555,0.007754407,0.005948062,0.008,-0.000840137,0.000637368,0.03158644,0.004893464,0.002131582,0.005044536,0.007259607,-0.035774677,0.012301013,-0.0179373,-0.004343837,0.009682886,0.331354723,0.335407767,0.290635726,0.294901825,0.501742008,0.502193607,0.233744082,0.234792274,0.135025611,0.137661195,0.709650382,0.711164835,0.24056436,0.244222244,0.549860582,0.552451726,0.560393446,0.563925796,0.57514444,0.581581377,-0.02494688,-0.041109426,0.882406123,0.887748343,0.154513366,0.142749354,0.091024755,0.091505237,0.773248568,0.779520165,0.003138551,0.004128401,-0.000491952,0.001139467,0.003053194,0.000446527,0.004094312,0.002858316,0.003077734,0.005249083,-0.018337868,0.003983948,-0.008284378,1.55E-05,0.005219105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,1,1,1,2,1,3,1,1,2,0,1,0,0,10,0,0,0,0,3,2,5,0,0
39,01/03/1998,8.5681,39.93463634,6.3,9901698632,30118099231,19.02201497,10514009940,67.47755295,69.68716586,68.45074299,-612.714113,3158,625.515,5016.22,86.02736515,0.354349498,0.315620596,0.504,0.246464722,0.15366685,0.697014487,0.264860843,0.56662394,0.587590383,0.609821084,-0.096047836,0.914037627,0.105450115,0.097952997,0.811383917,0.007049273,0.004511029,0.004,0.003898834,0.002379012,-0.005075147,0.003086762,0.002130703,0.008352232,0.009215862,0.005475902,0.010564399,-0.01492214,0.004362974,0.010734449,0.335407767,0.339196114,0.294901825,0.29904558,0.502193607,0.502554885,0.234792274,0.237126764,0.137661195,0.140862326,0.711164835,0.708334766,0.244222244,0.248349964,0.552451726,0.555286169,0.563925796,0.568658713,0.581581377,0.587229319,-0.041109426,-0.052097108,0.887748343,0.8930062,0.142749354,0.135289506,0.091505237,0.092794789,0.779520165,0.785892916,0.003920696,0.004204927,0.000406439,0.001691341,0.002918358,-0.000657808,0.003892802,0.002712794,0.004132633,0.006042439,-0.013575114,0.005300038,-0.00961193,0.000885017,0.006322174,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,1,1,1,2,1,3,1,1,2,0,2,0,0,11,0,0,0,0,3,2,5,0,0
